"Age group","0 to 0","1 to 1","2 to 2","3 to 3","4 to 4","5 to 5","6 to 6","7 to 7","8 to 8","9 to 9","10 to 10","11 to 11","12 to 12","13 to 13","14 to 14","15 to 15","16 to 16","17 to 17","18 to 18","19 to 19","20 to 20","21 to 21","22 to 22","23 to 23","24 to 24","25 to 25","26 to 26","27 to 27","28 to 28","29 to 29","30 to 30","31 to 31","32 to 32","33 to 33","34 to 34","35 to 35","36 to 36","37 to 37","38 to 38","39 to 39","40 to 40","41 to 41","42 to 42","43 to 43","44 to 44","45 to 45","46 to 46","47 to 47","48 to 48","49 to 49","50 to 50","51 to 51","52 to 52","53 to 53","54 to 54","55 to 55","56 to 56","57 to 57","58 to 58","59 to 59","60 to 60","61 to 61","62 to 62","63 to 63","64 to 64","65 to 65","66 to 66","67 to 67","68 to 68","69 to 69","70 to 70","71 to 71","72 to 72","73 to 73","74 to 74","75 to 75","76 to 76","77 to 77","78 to 78","79 to 79","80 to 80","81 to 81","82 to 82","83 to 83","84 to 84"
"61 to 61",0.0010338072940164,0.0020498658117083,0.0020718926795372,0.0021573248704905,0.0021620566989727,0.00151995405589,0.00207468581366,0.0023637810880542,0.0020234429986145,0.0022185852551746,0.0022500168530877,0.0020655462545368,0.0024381232401487,0.0024822771515029,0.0028762681653894,0.005471614214672,0.0061482008680637,0.0053748385992751,0.0065139187648172,0.0079941973522503,0.0065643483889155,0.0093361038395341,0.0087706768530029,0.0094750652084857,0.0097355338044655,0.0113711082920492,0.0078095912218748,0.0098115730507106,0.0106991473987554,0.0086473193219355,0.0085936663974887,0.006756726974793,0.006915275638732,0.0066418725925423,0.0062856242454413,0.0073312876277594,0.0059743547860176,0.0052725651059529,0.0046488005079968,0.0054477016866759,0.0043763638626429,0.0045208466802717,0.0037830703544523,0.0024292606373626,0.0033137118607553,0.0031121288961864,0.0027729811297273,0.0039472642135171,0.00361228257749,0.0053655694010153,0.0064054815198232,0.005868056586776,0.0098077310181198,0.0118549274421538,0.0139343922258003,0.0159188433077685,0.0241332445187394,0.0272216258821943,0.039960762947532,0.0399297084816523,0.0489875949488821,0.0475281823697374,0.0489713841641316,0.0481505680786961,0.0309860282009906,0.0240172057061962,0.0213453431029387,0.0143599975109286,0.0097163236415115,0.007489453266977,0.0052583578351301,0.004961490105234,0.0033376892083197,0.0032140134720991,0.0022071062989064,0.0019795896143495,0.001804576780075,0.0013530436676467,0.0006329630839595,0.0017956316796565,0.0014973320265708,0.0011640298066303,0.0021356162078148,0.0017918132178178,0.0174899517883837
"62 to 62",0.001447084864472,0.0018969600862012,0.0021459563846692,0.0023074507944825,0.0021491272451887,0.0024186965949694,0.0019526205285091,0.0022774748999533,0.0017888389406161,0.00301222508235,0.0023960731693681,0.0023294966498617,0.0024382646740956,0.003057402625126,0.0033399846320115,0.0036357872212819,0.0038901722499225,0.0048145098577375,0.0043018007715414,0.0051575865696903,0.0055805990003877,0.0077586798408124,0.0068708851009523,0.0083754555296342,0.0081513756105495,0.0079612856990379,0.0085627615526751,0.0092955422206143,0.0084542534350411,0.009195345338477,0.007478893273802,0.0092834652272693,0.0082548761943575,0.0061884107993618,0.0068948253866602,0.0080998563467343,0.0050955150979166,0.0057020100367843,0.0059053725120008,0.0055253255301286,0.0050342695515606,0.0042000848797198,0.0043763246573045,0.003067810440529,0.0039758778951863,0.0028679942464765,0.0041453196712563,0.0039333745025388,0.0031666615840487,0.0050051715637691,0.0044339488383677,0.0064830062668679,0.0064621040005286,0.009984802972315,0.0108697502909799,0.0168889676694672,0.0191101987811882,0.0230609177174979,0.0297215672575903,0.0359527875618174,0.0440058780476648,0.0479991696850486,0.0494346858179711,0.0469367061586081,0.0348488487177248,0.0312558825527125,0.0225378527972188,0.0180195325008005,0.0129669655246024,0.009210084930546,0.0092756507021637,0.0053436103868381,0.0050432276657061,0.0031463946449537,0.0019279005230014,0.0019665919521827,0.0014531204732934,0.0015396520439748,0.0024259335498529,0.0014542640623332,0.001318176966592,0.0015449887928274,0.0023630361526615,0.0014542640623332,0.0179358599027187
"63 to 63",0.0012231699439838,0.0019696993763038,0.0019104667662039,0.0015462689411989,0.001518803540985,0.0021379994070121,0.0016315109543929,0.0020856496923875,0.002113518199242,0.0019162245729958,0.0026007417643508,0.0026976979361903,0.002733436047312,0.0027063677372216,0.0025180808369601,0.0051910930038015,0.0051443687325942,0.005464357190508,0.0043691164480024,0.004258063576776,0.0050523100056122,0.0083147362792126,0.0064957987864926,0.0069578131452715,0.0080230735834472,0.0073904488514228,0.0092028283405869,0.0060866635958364,0.0068662838717875,0.0100681599180599,0.0075746264705571,0.0073493500236329,0.0076758182703813,0.0065091013056323,0.0077939525821447,0.0052163744083357,0.0051958641018014,0.0048877823310779,0.0067481495600241,0.0062813761362794,0.0065458983237502,0.0048261671802366,0.0063494109107852,0.0033532937302117,0.0031986993252837,0.0028106038946599,0.0036596547770664,0.0025656714866188,0.002564209472982,0.0033832078528543,0.0051730254031788,0.0045082965363152,0.0063926937342548,0.0085281060389466,0.0100230841725171,0.013433691243898,0.0151633496405011,0.0172953265139723,0.0269220485614748,0.0300745470525324,0.038779953831655,0.0491624045660069,0.0488937069157216,0.0513516947806474,0.037411713629192,0.0365692207503415,0.0265176784523015,0.0250536071666826,0.0159346972055444,0.0120334191048,0.0103023708927645,0.009600845007783,0.0061893113927804,0.0049032688458973,0.0042905587852219,0.0031826773404492,0.0013953746942406,0.0022515010006671,0.0011134407065027,0.0004919946631087,0.0008172114743162,0.0010423615743829,0.0011591060707138,0.0019139743956288,0.0157920094878067
"64 to 64",0.0009625183109356,0.0011068104135425,0.0026143946953131,0.0020920545497006,0.00179138367948,0.0015999511708384,0.0022402388318572,0.0013881088446403,0.0019382652073245,0.0014982398341739,0.0020137767072676,0.0019538017587505,0.0028500645587137,0.0022987984423562,0.0032007065110052,0.0043457149676499,0.0044266626522534,0.0040779587480435,0.0034021187610131,0.0054013882535951,0.0041648170772112,0.0058556152570865,0.0054368601626738,0.0064858025513398,0.0062956004217707,0.0063184227473126,0.0065185402847017,0.0065013953946188,0.0061468290960043,0.0059692845916653,0.0066324589117723,0.0062530518226015,0.0064614603457671,0.0058540149601228,0.0083193568704046,0.0060601396423955,0.0053836080697427,0.0067831039520741,0.0060890736548338,0.0048810746146903,0.0064143199397323,0.0046221481743105,0.0071180002689142,0.0046464662548033,0.0048935311975883,0.0032240515466106,0.0029948632879975,0.0036876632061652,0.0032497930068149,0.003944016304694,0.0032464315790219,0.0030119358028408,0.0041533254975074,0.0066862337147669,0.0085587259127161,0.0111963932683951,0.01010984792193,0.0160338336553227,0.0213714271560905,0.0190896368950315,0.0364172664161518,0.0422863273844103,0.0485211567300288,0.0500045998485588,0.0399167781245356,0.041417406341615,0.03475840180031,0.0376764025838926,0.0246902259329812,0.0157734114599919,0.0126823132284568,0.0120746024669342,0.0096411056620597,0.0065409846506592,0.004586853182484,0.0038102668619833,0.0038898796255016,0.0029722098380146,0.0017164511814534,0.002043394263635,0.0021622826571556,0.0023666220835191,0.0004458314757022,0.0013003418041314,0.0155167929855848
"65 to 65",0.0008143532146163,0.0012465024137536,0.0022898870334206,0.0018854148676595,0.0012209288349139,0.00201310088421,0.0016977724890921,0.0017063286462673,0.0021342788440553,0.0026993489729132,0.0013631729710204,0.0018806306947473,0.0018787091178586,0.0019386496644278,0.0026608067270058,0.0049757137985985,0.0043337015169545,0.0054243031555614,0.0029198242207887,0.0033104025157949,0.0037624712712394,0.0057394417653076,0.0044921723023433,0.0078771288383301,0.0062639610864074,0.0070163889157751,0.0073100580553452,0.0076865210633295,0.0061768970471294,0.0060077982809241,0.0077697656720015,0.0082206008225298,0.0074777492467102,0.0062816269414253,0.0062364738384028,0.007327020122943,0.0060128434087224,0.0065905026339046,0.0081599881194357,0.0056891881804201,0.0069845682351162,0.0073571959970469,0.0050823573620592,0.0068256229862981,0.005939420193037,0.0050019832571345,0.0028466777754371,0.0043027111472969,0.0030544927574739,0.0031382434604706,0.0033163016777659,0.0042615830756997,0.0038636980438822,0.0079533830191437,0.0050474843000051,0.0089912006012401,0.010798139217692,0.0126114277363729,0.0135800922736477,0.0189651573036054,0.0208315066491305,0.032230016074821,0.0427935647576156,0.0480642366547671,0.040727418862009,0.0464525792780944,0.0371382453583243,0.0413936287785477,0.031271876717953,0.0235878070490083,0.0213994393740119,0.0118978031077987,0.0110952798480199,0.0082513934990919,0.0058709630279117,0.0042051219276121,0.0032405377758293,0.002867894198451,0.0029482683033757,0.0028861610404793,0.0022614350431097,0.0013225193628525,0.0014999686854137,0.0018449510448634,0.0158355253543767
"66 to 66",0.0010053776011223,0.0010892602837892,0.0021105878248735,0.0018287183940679,0.0017710084579385,0.001581641931186,0.0025971326883181,0.0018274278912577,0.0014330063722161,0.0022290779129685,0.0018628787625748,0.0021439047274914,0.0036082627268038,0.0024282792519875,0.0027749943403439,0.0042362062118901,0.0036109618176487,0.0044779013623998,0.0035268007912385,0.0038193485001996,0.0044319830793995,0.0053943945281331,0.0063175679437078,0.0062411246301824,0.005010187381008,0.0074708472884765,0.005245387844172,0.0049216740706102,0.0050798745327621,0.0055935958671521,0.0071943507353842,0.0057953950811094,0.0053987552467796,0.0072339683281932,0.0080552679336874,0.007920085655648,0.0079408686551544,0.007569558101473,0.007816086311527,0.0087305467244677,0.0076283898472348,0.0071954641103577,0.0065042438142742,0.0060929445427926,0.007877684625405,0.0057868592063121,0.0051548417809816,0.0039175026257093,0.0038428137212332,0.0050973089726889,0.0033356714207778,0.0036630036630037,0.0023083974451756,0.0040987971839036,0.0045661447637132,0.0070337463954485,0.0083608893639289,0.0103404700669138,0.0111526771101239,0.0128227395704599,0.0206202611977688,0.0305532360243606,0.0329135909683022,0.0371755903670797,0.0364569068216485,0.0396129706160101,0.0484893357233782,0.0443830232584032,0.0354554260329337,0.0306403660507004,0.0247430887248516,0.0159518799336428,0.0132660483724314,0.012659073449347,0.0072402774530434,0.0054750214324682,0.0057617154881593,0.0035071311667056,0.0028140552456662,0.0032148702361468,0.0025017535655834,0.0022601511963214,0.0014696549650957,0.0019484062037254,0.0142996314728838
"67 to 67",0.0013325396825397,0.0014591790925124,0.0023950617283951,0.0015015873015873,0.0020376623376623,0.0020544973544974,0.0017708273208273,0.0013932339265673,0.001774531024531,0.0022829886163219,0.002077873977874,0.0025341430174763,0.0031114638447972,0.0023,0.0028687029020362,0.0062110309443643,0.0060377745711079,0.0045215408048741,0.0032092672759339,0.0039040644540645,0.0043945406445406,0.0043258537758538,0.0060225108225108,0.007446151996152,0.0059486050986051,0.0056632275132275,0.0052730158730159,0.0055449013949014,0.0045973544973545,0.0060931216931217,0.0075210918710919,0.0068407407407407,0.0070708994708995,0.007457671957672,0.0076879188712522,0.0054888087221421,0.0051128827962161,0.0082388087221421,0.0081666025332692,0.0103291085457752,0.0089723424723425,0.0078484207150874,0.0073865079365079,0.0059653439153439,0.0070121693121693,0.0053454224787558,0.0047647426647427,0.0055614718614719,0.0040366281866282,0.0047968253968254,0.0030248677248677,0.0028716129549463,0.0036621693121693,0.0051952380952381,0.0031965608465608,0.0043763828763829,0.0065666666666667,0.0071814814814815,0.0078587301587302,0.0127021164021164,0.0126333333333333,0.0195359788359788,0.0250111111111111,0.0333825396825397,0.0375591871091871,0.0419639409972743,0.0421835978835979,0.0418857142857143,0.0441322911656245,0.0324191358024691,0.0303644781144781,0.0228018518518518,0.0182741702741703,0.0171167628667629,0.0106481481481481,0.0101350168350168,0.0056334295334295,0.0057962962962963,0.0033371332371332,0.005040404040404,0.0023333333333333,0.0023888888888889,0.001552380952381,0.0014656084656085,0.0143
"68 to 68",0.0007321011023271,0.0014397772776572,0.0014894612907084,0.0016575115367009,0.0023186810014557,0.0025038549395525,0.0016268069853417,0.0018139397913365,0.0014411175556928,0.00165154120727,0.0022867392703714,0.0020195084497501,0.0017831040239458,0.0019820743904922,0.0029549287928088,0.0057607399384484,0.0045133628531914,0.0035347724357857,0.0036505237206718,0.003854977042818,0.0036934313629559,0.0044948988830517,0.0067872804427754,0.0052837884092755,0.005541037438933,0.005959907129042,0.0053397707918363,0.0049601628128518,0.0056034962699031,0.003870722966592,0.0061965271240408,0.0056684482054708,0.0056774177584778,0.0067111845171081,0.0045385938215245,0.0070255406381673,0.0054428691022612,0.0065839612020438,0.0075671254354029,0.0090871975517338,0.0084546800447034,0.0087999562863164,0.0086998478268938,0.0064485931204559,0.0064653981450552,0.0071970962267143,0.0055817425264035,0.0060497151299957,0.0044733419635992,0.0052019283507982,0.0038032966715741,0.0022234181626232,0.0031332888698438,0.003400725887086,0.0039707283277042,0.004749757906422,0.0037542218758119,0.0074632866916577,0.007316062304371,0.0077812418810081,0.0087858318177882,0.01545423053607,0.0210422620594094,0.0248231863976213,0.0287763973851269,0.0370647704825413,0.039397988345767,0.0515965991803872,0.0398978089547068,0.040288757747838,0.0342451347907311,0.0270243353251927,0.0238807741146011,0.0219061228024595,0.0107931559217608,0.0135254673446412,0.007994036793725,0.0051095522646575,0.0052134753615658,0.0038341324389649,0.0017123692104207,0.0031283214057961,0.0015877139805433,0.0022021799106756,0.0134937130650303
"69 to 69",0.0008896825396825,0.0021515976087405,0.0021022675736961,0.0018303854875283,0.0015622448979592,0.0020426303854875,0.0015481859410431,0.0013263038548753,0.0016794990723562,0.0015251700680272,0.0020885590599876,0.0016851576994434,0.0020458049886621,0.002240713254999,0.0036981240981241,0.0031275510204082,0.0037479694908266,0.0028629457843744,0.0029339002267574,0.0026768913626056,0.0034586373943517,0.0032529581529582,0.0041292723149866,0.0053344877344877,0.0059979591836735,0.0030721088435374,0.0041504638218924,0.0031913935271078,0.0036362914862915,0.0054574829931973,0.0069705215419501,0.0055054421768707,0.0056462585034014,0.0047277880849309,0.0072395691609977,0.005475974025974,0.0053089569160998,0.0065963821892393,0.007092537621109,0.0080023912595341,0.0088169037311894,0.0086391156462585,0.006797619047619,0.010040589569161,0.0085685941043084,0.0064192949907236,0.0072504638218924,0.0070557823129252,0.0070366316223459,0.0042701814058957,0.0042293960008246,0.003537641723356,0.0037721294578437,0.0025241496598639,0.0030135229849516,0.005147619047619,0.0040114718614719,0.0033530612244898,0.0075076066790352,0.0100382189239332,0.0117674706246135,0.013100123685838,0.0164360544217687,0.0206149659863946,0.0202170068027211,0.0307450216450216,0.0374425273139559,0.041681746031746,0.0443061224489796,0.0413523809523809,0.0414562358276644,0.0352235930735931,0.0344333333333333,0.0242093073593074,0.0153054421768707,0.0120837971552257,0.0104116883116883,0.0082504638218924,0.0053688311688312,0.0067429808286951,0.0035021645021645,0.0014545454545455,0.0020858379715523,0.0016450216450216,0.0115494537208823
"70 to 70",0.0012846263285631,0.0014066728038609,0.0016075264317795,0.0014545615160729,0.0027022357646259,0.002482076603342,0.0017700225960331,0.0025681114433311,0.0017377093387638,0.0012964822718777,0.0013035831577132,0.0028056741149887,0.0025295003766006,0.0030132693577333,0.0020266688983736,0.0033636008592072,0.0029416793256864,0.0032221537493945,0.001954370891102,0.0035352795677927,0.0035860741484643,0.002875414958016,0.0050073925293609,0.0044280997268695,0.005346449261212,0.0040161426804661,0.003500990319971,0.0035335360467171,0.0036617429631489,0.0024541802661311,0.0030512886839776,0.0039361731804614,0.0044578346863057,0.0027561581164393,0.0058642750206898,0.0060224704996234,0.0056099534131169,0.004900340335314,0.0071776218964268,0.0065282078463098,0.0074585929594717,0.0082710315135623,0.0069623445941548,0.008331706046996,0.0077958639030695,0.0088036190848142,0.0063635349224101,0.0055611348229977,0.006654565573722,0.0052170799973963,0.0067518434829507,0.0042445545081749,0.0045368743084033,0.0030755711775044,0.0028049978401472,0.0045618753439492,0.0052231453373808,0.0045787399478085,0.0054530365163054,0.0067511672081092,0.0085721006195523,0.0094293106815075,0.0169700393338355,0.018094029253959,0.0166645744413758,0.0285952672595906,0.0309977125003487,0.0400234773037937,0.0386085306999191,0.0425005346797966,0.0439411691608528,0.0397041593438782,0.0366726516990137,0.0286990543141686,0.0223149775434485,0.0193516891232181,0.0105252880296817,0.0111648115602421,0.0074448349931654,0.0071319522110383,0.0056076287183493,0.0015947406105578,0.002597148994337,0.0020845537980863,0.0100780801571663
"71 to 71",0.0010555555555556,0.0011616161616162,0.0010590537408719,0.002039442039442,0.0015560474878657,0.0012828282828283,0.0017691197691198,0.0019262101534829,0.0023311906948271,0.0024136822773186,0.0020286304604486,0.0021718702173248,0.0029718942673488,0.0027175324675325,0.0028584874721238,0.0032605929424111,0.00371854912764,0.0031493506493506,0.0026993965630329,0.0038493375311557,0.0035104617604618,0.00410619178801,0.0039420503738686,0.0044520202020202,0.0031462350780533,0.0020584415584416,0.0025808080808081,0.0024094516594517,0.0026392496392496,0.003222582972583,0.003972582972583,0.0049191919191919,0.0037449494949495,0.003969696969697,0.0048204775022957,0.0061372053872054,0.0041964886964887,0.0060606060606061,0.0069877344877345,0.0071642725960908,0.0087336569154751,0.0100335497835498,0.0084599567099567,0.006643709825528,0.0074424111242293,0.0083409090909091,0.0094770431588613,0.0065937950937951,0.0058181818181818,0.0070844155844156,0.0088161484979667,0.0034843893480257,0.0055007215007215,0.0043513708513709,0.0024973763610127,0.0026409550045914,0.0040119375573921,0.0053030303030303,0.0032323232323232,0.0025624426078972,0.006239800603437,0.0092043158861341,0.0101139971139971,0.0174444444444444,0.0164141414141414,0.0164478114478115,0.0206746031746032,0.0310934343434343,0.031520202020202,0.0373583562901745,0.0410757575757576,0.0530707070707071,0.0387651515151515,0.0404597271415453,0.0308636363636364,0.0249292929292929,0.0153709825528007,0.0148181818181818,0.0089646464646465,0.0098962350780533,0.0067952249770432,0.0035606060606061,0.0034260789715335,0.0017122523940706,0.0108122130394858
"72 to 72",0.0007756132756133,0.0011869998688181,0.0022478354978355,0.0015258647076829,0.001704785954786,0.0013414010232192,0.0015350255804801,0.0016617692072238,0.0019683742183742,0.0020567580567581,0.0016755761073943,0.0021647645284009,0.0022382482837028,0.002098976780795,0.0029592461410643,0.0031694542830906,0.0036521382657746,0.0034141523459705,0.0032415934234116,0.0038673641173641,0.0043026804844987,0.0036910774410774,0.0045959595959596,0.0036137675455857,0.0029208754208754,0.0032714045214045,0.0030382395382395,0.0028921356421356,0.002239898989899,0.0021271043771044,0.0034344746162928,0.0022558922558923,0.0046337181337181,0.0043268398268398,0.0046038961038961,0.0042248786566968,0.0051655844155844,0.006043771043771,0.007050024050024,0.0068440465258647,0.0077365647820193,0.0090756373256373,0.0077756132756133,0.0082171717171717,0.0066977130613494,0.0076102693602694,0.0081801456119638,0.0060022956841139,0.0076547837684201,0.0091313131313131,0.0064501071319253,0.0055137085137085,0.0071815886134068,0.0043661616161616,0.0048030303030303,0.0046765381083563,0.0037655122655123,0.0035310245310245,0.0048189033189033,0.005540404040404,0.0036843434343434,0.0061919191919192,0.0095454545454545,0.0112457912457912,0.0131060606060606,0.0153383838383838,0.0171936026936027,0.0249193231011413,0.0278536665354847,0.036520202020202,0.0379395251213433,0.0387651515151515,0.0461313131313131,0.0450881542699725,0.027952380952381,0.024,0.0274343434343434,0.0136414141414141,0.0121215728715729,0.0102752525252525,0.0093409090909091,0.0073181818181818,0.0072659932659933,0.0062727272727273,0.0106060606060606
"73 to 73",0.0006909811232813,0.0013250072385472,0.0011539656645693,0.0009051361906174,0.0007810922084984,0.0009935523964888,0.0015063946385317,0.0011374052809616,0.0011096869416608,0.0024490535746653,0.0018322587327481,0.0024213470053601,0.002368805745641,0.003145095795993,0.0029316116183979,0.0027357118140152,0.0025101751610724,0.0046668738185867,0.0017961483866867,0.0033377353116342,0.0028719024314457,0.0035262670988609,0.0044343693283334,0.0037767914521585,0.0033255651363319,0.0038040860716228,0.0027759651984774,0.0021941272430669,0.0017350268002797,0.0027142080323157,0.0040592713431213,0.0038670084673347,0.0030396954866775,0.0035376369144722,0.0029154043346539,0.0027887827235299,0.0032715761671716,0.0052366828386404,0.0041004427872291,0.0061328738327107,0.0049282854176818,0.007750212448418,0.0076077837333955,0.0060340764908465,0.0074827157616717,0.0066214934241035,0.0080044914302663,0.0072147247351163,0.0085271733885111,0.0069253476268158,0.0086904114555012,0.0063730288200109,0.0083826613842927,0.0041004427872291,0.0051846359187305,0.0040918977705275,0.0034235856584959,0.0051557523498796,0.0033232346772314,0.0040591654131622,0.0045270580425556,0.0064196380020197,0.0064118698050183,0.0095921696574225,0.009573525984619,0.0122815194593335,0.0176648799813563,0.0251306469495703,0.0275095160413268,0.027645212318948,0.0319669074807737,0.0435618595651222,0.0485451579415691,0.0415334420880914,0.0285154975530179,0.0340402392604676,0.0290261505759059,0.0310168569874932,0.0206742794997281,0.0144802016906421,0.0133224578575313,0.0087517919818083,0.0076733072981034,0.008258111292369,0.0166552968510554
"74 to 74",0.0011787665886027,0.0011692254315205,0.0012858877612976,0.002032266458496,0.0011674906756874,0.0013756613756614,0.0018582389074192,0.0020079798768323,0.0017109292245904,0.0016342976998715,0.0016027829689032,0.0026557797596049,0.0021889727354208,0.0032289719994638,0.0033748360524317,0.0032136614650276,0.0032042517288419,0.0049572224982061,0.0019138693728858,0.0033985443821509,0.0034829560239396,0.0041412958626073,0.0031563882383555,0.0038437852372279,0.0023623037557464,0.0027417815942406,0.0019628762251713,0.0014459189869026,0.0021372191863995,0.0020006071645416,0.0025409836065574,0.0025622343655131,0.0024772313296903,0.0031607251279382,0.0043595991136975,0.0037561800676555,0.0020721658426576,0.0053291699193339,0.0063943100008674,0.0071263769624425,0.0083771359181195,0.0054151848960592,0.0044444444444444,0.0090957716640777,0.0070046549281522,0.0059551276491167,0.0081747477375893,0.0072713867795835,0.0081459797033568,0.0087814785902218,0.0055697227281927,0.0062574219951269,0.0048689076557929,0.0053640227410719,0.0036464567612109,0.0034274438372799,0.0034547662416515,0.004362910920288,0.0056709168184578,0.0034035909445746,0.0043446959840402,0.004922369676468,0.0043867638129933,0.0093720183884118,0.0074960376599721,0.0097571341833637,0.0112811171827565,0.0174559805707347,0.0151340098881083,0.0195151357446439,0.0277534911961141,0.037103825136612,0.0336039552432995,0.03183970856102,0.03183970856102,0.039799635701275,0.035658773527626,0.0323770491803279,0.029538554948391,0.0209289617486339,0.0146326654523376,0.0142683667273831,0.0101669702489375,0.0093928354584092,0.019293086998005
"75 to 75",0.001346192485433,0.0007383966244726,0.0010041646117595,0.0006233218258535,0.0011544011544012,0.0008858932909566,0.0010181822609901,0.0014294681153139,0.0015325317396664,0.0021425831552414,0.00200985137694,0.0024018197205769,0.002062379507719,0.0028510071950808,0.0018240656330415,0.0049264633844611,0.0050021282472376,0.0042625000622699,0.002646111506871,0.0021459457305257,0.0038637235415141,0.0028027410938803,0.0029053480722065,0.0031039890936324,0.0019368018504958,0.0025257091712788,0.0016107565877416,0.0030558752077739,0.0021832246515791,0.0021928142181307,0.0019083237437668,0.0026978647231812,0.0024101777266334,0.0021462363234515,0.0023818656730049,0.003114325899136,0.0030469083403491,0.002666065554443,0.0056159988841232,0.005707162036276,0.0080859834024391,0.0065638299815515,0.0066084429145419,0.0047721170275831,0.0068643030668347,0.0086636544634243,0.0075325284186044,0.0059007799514129,0.0088888224676487,0.0063589481311,0.0071025477527204,0.0055956020282833,0.0063419000127861,0.0028736734432937,0.0048020896122162,0.0052710650811917,0.0057077708976443,0.003114325899136,0.0037536303359088,0.003337169159954,0.0041308199536048,0.0046486565473907,0.0047116736990155,0.0073200358010485,0.0065565236451312,0.0073585601203553,0.0089822273366577,0.0174942753193616,0.0199691307286244,0.0162229727822363,0.0253420278736735,0.031556066999105,0.030379746835443,0.0400204577419767,0.0419064058304565,0.0347142309167626,0.0358521928142181,0.031086178238077,0.0303216282502819,0.0316644581604305,0.0224840464483733,0.015820044933969,0.0141876876054091,0.0085347142309168,0.0179854603905237
"76 to 76",0.0012433210028771,0.0009629499148611,0.0011754857007631,0.0007711428179986,0.0010213549979271,0.0007368915507017,0.0009286986475642,0.0011715712702149,0.0012978116553949,0.0019799011784215,0.0018857769166031,0.0018740336249584,0.0010996436088915,0.0017301783023115,0.0020652179715065,0.0040310627856867,0.0038364977945742,0.0042574325250034,0.0034980329986495,0.0024114671463623,0.0036521637014855,0.0031901274503001,0.0042411520524961,0.0032341647939675,0.0046718728592958,0.0040220773882919,0.0025605268823518,0.002193059714638,0.0027234650539213,0.0020893273051103,0.0016548255142583,0.00154130702836,0.0043949268980095,0.0030659777268902,0.0025424226410663,0.0020394183156205,0.0016274245004208,0.0030798561624702,0.0029867105082888,0.0046329064824749,0.0061066895838782,0.0073465854600257,0.0081703951617638,0.0062895112833461,0.0066095159806627,0.0084201180378739,0.0089395807644883,0.0078295283289118,0.0081599863350788,0.0108860313545887,0.008670952968117,0.0084116219442977,0.0069373495390758,0.0060091401953301,0.0067073767443681,0.0050868024974067,0.006016479752608,0.0026755132797056,0.0033478167263617,0.0025414440334292,0.0030317264595933,0.0045407394359306,0.0037304523124498,0.0034388272366078,0.0071722153719688,0.0060761748184683,0.0101285890435089,0.0104194134403752,0.0126465464936488,0.0149777678137727,0.014769146458419,0.0208484350284597,0.0372105767913413,0.0365660302158453,0.040231538566927,0.0384162214001918,0.029250582271544,0.0403753938895739,0.0284902041375531,0.0277774664026205,0.0179271133031922,0.0170641592959719,0.0112931321316032,0.0117325269606404,0.0300677196484841
"77 to 77",0.0005237084217976,0.0008143767060965,0.000828025477707,0.0009240723890405,0.0009837225760793,0.0007006369426752,0.0012354665857851,0.0012974758197688,0.0019765443332322,0.0010484278637145,0.0011175142385333,0.0014336265291679,0.001218279243757,0.0018764533414215,0.0018237271103513,0.0043581707275975,0.0039611768274189,0.005143059346881,0.0029137599838237,0.0033530482256597,0.0033313112930947,0.0042956559835541,0.0033864118895966,0.0034713375796178,0.0021585279547063,0.0036634314022849,0.0030487311697503,0.0019317377597632,0.0011497136974844,0.0019249823071479,0.0020523708421798,0.0029830148619958,0.0019259933272672,0.0028633927996985,0.0036659589525832,0.0036449113519177,0.001238499646143,0.0019755333131129,0.0042958244869073,0.0051497994810097,0.0055997034340983,0.0041488895629023,0.0036110268594345,0.002830856334041,0.0044724160010784,0.00879570653456,0.0085550990646532,0.0068587604893337,0.0084912209752974,0.0089006841236141,0.0075449214621189,0.0091488895629023,0.0054217792115881,0.0054782125164291,0.0083441328664259,0.0052022040238601,0.0033939945404914,0.0032848043676069,0.0047176036984954,0.0024992417349105,0.0044939844302902,0.003517338995046,0.0040835102618542,0.0057324840764331,0.0056617126680821,0.0055555555555556,0.0063694267515924,0.0110757254069356,0.0083510261854211,0.0122618358287148,0.0161854210898797,0.0207643312101911,0.0191153573956122,0.0403680113234253,0.0377388535031847,0.0344125973106865,0.0417126680820948,0.0429582448690729,0.0366990193104843,0.0280785562632696,0.0268240487985711,0.0235715970747818,0.0170599534930745,0.0116317864725508,0.0331917905166313
